RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Name,To_Address
Route 224 - 224 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 22:08:06.000001,1990-01-01 02:00:00,1990-01-01 12:08:06,575.85413575,926.74925174,610.85292801,,,,,224,1,1116,Brandon,147.3554,-19.55389,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 275 - 275 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 20:53:49,1990-01-01 02:00:00,1990-01-01 10:53:49,510.00068856,820.76818967,535.91232771,,,,,275,1,1167,Aramac,145.2439,-22.9698,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 226 - 226 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 22:21:59,1990-01-01 02:00:00,1990-01-01 12:21:59.000001,586.42903605,943.76793812,625.54631437,,,,,226,1,1118,Home Hill,147.4144,-19.66043,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 231 - 231 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 00:06:53,1990-01-01 02:00:00,1990-01-01 14:06:53,699.05682001,1125.02514899,730.90518705,,,,,231,1,1123,Hideaway Bay - Dingo Beach,148.4886,-20.08489,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 376 - 376 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 00:29:05,1990-01-01 02:00:00,1990-01-01 14:29:05,722.46866153,1162.70293103,751.08016342,,,,,376,1,1046,Dimbulah,145.1096,-17.15058,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 233 - 233 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 00:10:33.000001,1990-01-01 02:00:00,1990-01-01 14:10:33,696.11578665,1120.29200514,734.63698105,,,,,233,1,1125,Airlie Beach,148.7132,-20.26829,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 296 - 296 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 00:23:26,1990-01-01 02:00:00,1990-01-01 14:23:26,737.69382009,1187.20549762,747.2461529,,,,,296,1,1188,Dingo,149.3315,-23.64629,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 278 - 278 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 02:25:21,1990-01-01 02:00:00,1990-01-01 16:25:21,855.00477046,1375.99954932,869.09217425,,,,,278,1,1170,Yeppoon,150.7431,-23.12635,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 234 - 234 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 00:07:03,1990-01-01 02:00:00,1990-01-01 14:07:03,694.35070039,1117.45136848,731.16217369,,,,,234,1,1126,Cannonvale,148.6962,-20.2769,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 432 - 432 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 22:45:07,1990-01-01 02:00:00,1990-01-01 12:45:07,572.6001467,921.51245352,649.97173585,,,,,432,1,1102,Picnic Bay,146.8379,-19.17814,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 361 - 361 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 01:19:47,1990-01-01 02:00:00,1990-01-01 15:19:47.000001,759.27967318,1221.94463024,802.11163153,,,,,361,1,1031,Wonga Beach,145.4137,-16.3472,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 238 - 238 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 00:03:53,1990-01-01 02:00:00,1990-01-01 14:03:53,696.86805185,1121.50266105,727.94398722,,,,,238,1,1130,Collinsville,147.8441,-20.55341,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 425 - 425 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 22:30:15,1990-01-01 02:00:00,1990-01-01 12:30:15,596.37189483,959.76945026,634.1719723,,,,,425,1,1095,Balgal Beach,146.4083,-19.01722,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 383 - 383 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 23:45:47,1990-01-01 02:00:00,1990-01-01 13:45:47,684.39774008,1101.43359948,709.56568361,,,,,383,1,1053,Yungaburra,145.5851,-17.26885,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 347 - 347 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 11:16:36,1990-01-01 02:00:00,1990-01-02 01:16:36,1281.79961293,2062.860642,1397.95563639,,,,,347,1,1017,Bamaga,142.3893,-10.89279,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 293 - 293 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 01:56:48,1990-01-01 02:00:00,1990-01-01 15:56:48,834.57075219,1343.11411883,839.50464877,,,,,293,1,1185,Bouldercombe,150.4668,-23.57818,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 242 - 242 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 13:24:25.000001,1990-01-01 02:00:00,1990-01-01 03:24:25,75.58967803,121.6500381,84.17785549,,,,,242,1,1134,Cloncurry,140.5092,-20.70554,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 439 - 439 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 22:07:22,1990-01-01 02:00:00,1990-01-01 12:07:22,572.32875557,921.07569095,609.94028937,,,,,439,1,1109,Alice River,146.6023,-19.32778,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 438 - 438 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 22:05:05,1990-01-01 02:00:00,1990-01-01 12:05:05.000001,570.00477148,917.33559363,607.48283623,,,,,438,1,1108,Rangewood,146.6392,-19.31192,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
