"SA1_CODE16","seifa_decile","seifa_percentile","seifa_quintile","ra","ra_name"
31002128226,5,45,3,0,"Major Cities of Australia"
31002128227,3,27,2,0,"Major Cities of Australia"
31002128228,5,43,3,1,"Inner Regional Australia"
31002128230,NA,NA,NA,0,"Major Cities of Australia"
31002128231,4,31,2,0,"Major Cities of Australia"
31002128232,6,57,3,1,"Inner Regional Australia"
31002128233,NA,NA,NA,1,"Inner Regional Australia"
31002128234,6,58,3,0,"Major Cities of Australia"
31002128235,6,54,3,1,"Inner Regional Australia"
31002128236,3,21,2,0,"Major Cities of Australia"
31002128237,5,43,3,1,"Inner Regional Australia"
31003128301,3,26,2,0,"Major Cities of Australia"
31003128302,2,14,1,0,"Major Cities of Australia"
31003128303,3,24,2,0,"Major Cities of Australia"
31003128304,NA,NA,NA,0,"Major Cities of Australia"
31003128305,4,34,2,0,"Major Cities of Australia"
31003128306,NA,NA,NA,0,"Major Cities of Australia"
31003128307,2,16,1,0,"Major Cities of Australia"
31003128309,3,29,2,0,"Major Cities of Australia"
31003128310,4,31,2,0,"Major Cities of Australia"
31003128311,4,33,2,0,"Major Cities of Australia"
31003128312,9,83,5,0,"Major Cities of Australia"
31003128313,8,71,4,0,"Major Cities of Australia"
31003128314,4,40,2,0,"Major Cities of Australia"
31003128315,2,19,1,0,"Major Cities of Australia"
31003128316,1,4,1,0,"Major Cities of Australia"
31003128317,1,8,1,0,"Major Cities of Australia"
31003128318,1,10,1,0,"Major Cities of Australia"
31003128319,1,9,1,0,"Major Cities of Australia"
31003128320,6,51,3,0,"Major Cities of Australia"
31003128321,8,71,4,0,"Major Cities of Australia"
31003128322,2,14,1,0,"Major Cities of Australia"
31003128323,2,12,1,0,"Major Cities of Australia"
31003128325,6,59,3,0,"Major Cities of Australia"
31003128326,2,12,1,0,"Major Cities of Australia"
31003128327,6,59,3,0,"Major Cities of Australia"
31003128328,3,24,2,0,"Major Cities of Australia"
31003128401,1,9,1,0,"Major Cities of Australia"
31003128402,3,29,2,0,"Major Cities of Australia"
31003128403,1,2,1,0,"Major Cities of Australia"
31003128404,1,5,1,0,"Major Cities of Australia"
31003128405,1,7,1,0,"Major Cities of Australia"
31003128406,2,15,1,0,"Major Cities of Australia"
31003128407,4,32,2,0,"Major Cities of Australia"
31003128408,3,27,2,0,"Major Cities of Australia"
31003128409,3,29,2,0,"Major Cities of Australia"
31003128410,3,25,2,0,"Major Cities of Australia"
31003128411,4,34,2,0,"Major Cities of Australia"
31003128412,1,7,1,0,"Major Cities of Australia"
31003128413,3,30,2,0,"Major Cities of Australia"
31003128414,4,32,2,0,"Major Cities of Australia"
31003128415,3,26,2,0,"Major Cities of Australia"
31003128416,1,1,1,0,"Major Cities of Australia"
31003128417,3,21,2,0,"Major Cities of Australia"
31003128418,2,20,1,0,"Major Cities of Australia"
31003128419,2,12,1,0,"Major Cities of Australia"
31003128420,4,37,2,0,"Major Cities of Australia"
31003128501,6,59,3,0,"Major Cities of Australia"
31003128502,6,60,3,0,"Major Cities of Australia"
31003128503,7,67,4,0,"Major Cities of Australia"
31003128504,4,34,2,0,"Major Cities of Australia"
31003128505,3,23,2,0,"Major Cities of Australia"
31003128506,2,13,1,0,"Major Cities of Australia"
31003128507,6,59,3,0,"Major Cities of Australia"
31003128508,3,26,2,0,"Major Cities of Australia"
31003128509,2,11,1,0,"Major Cities of Australia"
31003128510,5,47,3,0,"Major Cities of Australia"
31003128511,6,51,3,0,"Major Cities of Australia"
31003128512,6,52,3,0,"Major Cities of Australia"
31003128513,5,49,3,0,"Major Cities of Australia"
31003128514,1,9,1,0,"Major Cities of Australia"
31003128601,1,1,1,0,"Major Cities of Australia"
31003128602,2,19,1,0,"Major Cities of Australia"
31003128603,2,15,1,0,"Major Cities of Australia"
31003128604,3,26,2,0,"Major Cities of Australia"
31003128605,1,5,1,0,"Major Cities of Australia"
31003128606,3,23,2,0,"Major Cities of Australia"
31003128607,4,32,2,0,"Major Cities of Australia"
31003128608,4,34,2,0,"Major Cities of Australia"
31003128609,NA,NA,NA,0,"Major Cities of Australia"
31003128611,3,28,2,0,"Major Cities of Australia"
31003128612,5,43,3,0,"Major Cities of Australia"
31003128613,5,50,3,0,"Major Cities of Australia"
31003128614,NA,NA,NA,0,"Major Cities of Australia"
31003128615,NA,NA,NA,0,"Major Cities of Australia"
31003128616,6,56,3,0,"Major Cities of Australia"
31003128617,5,47,3,0,"Major Cities of Australia"
31003128618,3,23,2,0,"Major Cities of Australia"
31003128619,4,36,2,0,"Major Cities of Australia"
31003128620,7,69,4,0,"Major Cities of Australia"
31003128621,5,48,3,0,"Major Cities of Australia"
31003128622,2,13,1,0,"Major Cities of Australia"
31003128701,1,1,1,0,"Major Cities of Australia"
31003128702,1,8,1,0,"Major Cities of Australia"
31003128703,3,23,2,0,"Major Cities of Australia"
31003128704,2,18,1,0,"Major Cities of Australia"
31003128705,1,10,1,0,"Major Cities of Australia"
31003128706,3,30,2,0,"Major Cities of Australia"
31003128707,3,23,2,0,"Major Cities of Australia"
31003128708,4,31,2,0,"Major Cities of Australia"
31003128709,5,42,3,0,"Major Cities of Australia"
31003128710,5,49,3,0,"Major Cities of Australia"
31003128711,4,31,2,0,"Major Cities of Australia"
31003128712,3,25,2,0,"Major Cities of Australia"
31003128713,4,32,2,0,"Major Cities of Australia"
31003128714,2,13,1,0,"Major Cities of Australia"
31003128715,5,50,3,0,"Major Cities of Australia"
31003128716,3,29,2,0,"Major Cities of Australia"
31003128717,1,7,1,0,"Major Cities of Australia"
31003128718,1,5,1,0,"Major Cities of Australia"
31003128719,2,19,1,0,"Major Cities of Australia"
31003128720,2,12,1,0,"Major Cities of Australia"
31003128721,2,12,1,0,"Major Cities of Australia"
31003128722,2,20,1,0,"Major Cities of Australia"
31003128723,3,26,2,0,"Major Cities of Australia"
31003128724,1,9,1,0,"Major Cities of Australia"
31003128725,3,24,2,0,"Major Cities of Australia"
31003128726,3,24,2,0,"Major Cities of Australia"
31003128727,2,17,1,0,"Major Cities of Australia"
31003128728,1,7,1,0,"Major Cities of Australia"
31003128729,2,17,1,0,"Major Cities of Australia"
31003128730,2,19,1,0,"Major Cities of Australia"
31003128731,2,20,1,0,"Major Cities of Australia"
31003128732,2,20,1,0,"Major Cities of Australia"
31003128733,2,17,1,0,"Major Cities of Australia"
31003128734,2,15,1,0,"Major Cities of Australia"
31003128735,1,9,1,0,"Major Cities of Australia"
31003128736,4,40,2,0,"Major Cities of Australia"
31003128737,2,15,1,0,"Major Cities of Australia"
31003128738,5,43,3,0,"Major Cities of Australia"
31003128739,6,54,3,0,"Major Cities of Australia"
31003128740,1,10,1,0,"Major Cities of Australia"
31003128741,5,46,3,0,"Major Cities of Australia"
31003128742,3,25,2,0,"Major Cities of Australia"
31003128743,4,31,2,0,"Major Cities of Australia"
31003128744,4,36,2,0,"Major Cities of Australia"
31003128745,4,37,2,0,"Major Cities of Australia"
31003128746,1,4,1,0,"Major Cities of Australia"
31003128801,6,60,3,0,"Major Cities of Australia"
31003128802,6,57,3,0,"Major Cities of Australia"
31003128803,9,90,5,0,"Major Cities of Australia"
31003128804,9,88,5,0,"Major Cities of Australia"
31003128805,8,72,4,0,"Major Cities of Australia"
31003128806,4,37,2,0,"Major Cities of Australia"
31003128807,7,64,4,0,"Major Cities of Australia"
31003128808,8,76,4,1,"Inner Regional Australia"
31003128809,8,71,4,0,"Major Cities of Australia"
31003128810,8,78,4,0,"Major Cities of Australia"
31003128811,7,64,4,0,"Major Cities of Australia"
31003128901,7,66,4,0,"Major Cities of Australia"
31003128902,7,61,4,0,"Major Cities of Australia"
31003128903,7,66,4,0,"Major Cities of Australia"
31003128904,10,99,5,0,"Major Cities of Australia"
31003128905,10,92,5,0,"Major Cities of Australia"
31003128906,9,85,5,0,"Major Cities of Australia"
31003128907,9,82,5,0,"Major Cities of Australia"
31003128908,8,76,4,0,"Major Cities of Australia"
31003128909,7,64,4,0,"Major Cities of Australia"
31003128910,8,75,4,0,"Major Cities of Australia"
31003128911,8,75,4,0,"Major Cities of Australia"
31003128912,8,72,4,0,"Major Cities of Australia"
31003129001,6,57,3,0,"Major Cities of Australia"
31003129002,8,76,4,0,"Major Cities of Australia"
31003129003,10,97,5,0,"Major Cities of Australia"
31003129004,10,94,5,0,"Major Cities of Australia"
31003129005,8,71,4,0,"Major Cities of Australia"
31003129006,10,97,5,0,"Major Cities of Australia"
31003129007,10,92,5,0,"Major Cities of Australia"
31003129008,8,78,4,0,"Major Cities of Australia"
31003129009,8,77,4,0,"Major Cities of Australia"
31003129010,9,86,5,0,"Major Cities of Australia"
31003129011,9,87,5,1,"Inner Regional Australia"
31003129012,9,85,5,0,"Major Cities of Australia"
31003129013,10,93,5,0,"Major Cities of Australia"
31003129014,9,87,5,0,"Major Cities of Australia"
31003129015,10,96,5,0,"Major Cities of Australia"
31003129101,1,1,1,0,"Major Cities of Australia"
31003129102,1,3,1,0,"Major Cities of Australia"
31003129103,1,2,1,0,"Major Cities of Australia"
31003129104,2,13,1,0,"Major Cities of Australia"
31003129105,2,12,1,0,"Major Cities of Australia"
31003129106,1,6,1,0,"Major Cities of Australia"
31003129107,1,5,1,0,"Major Cities of Australia"
31003129108,5,43,3,0,"Major Cities of Australia"
31003129109,6,59,3,0,"Major Cities of Australia"
31003129110,3,25,2,0,"Major Cities of Australia"
31003129111,2,13,1,0,"Major Cities of Australia"
31003129112,1,1,1,0,"Major Cities of Australia"
31003129113,3,29,2,0,"Major Cities of Australia"
31003129114,1,8,1,0,"Major Cities of Australia"
31003129115,1,8,1,0,"Major Cities of Australia"
31003129116,1,3,1,0,"Major Cities of Australia"
31003129117,NA,NA,NA,0,"Major Cities of Australia"
31003129201,1,8,1,0,"Major Cities of Australia"
31003129202,NA,NA,NA,0,"Major Cities of Australia"
31003129203,5,41,3,0,"Major Cities of Australia"
31003129204,4,37,2,0,"Major Cities of Australia"
31003129205,4,32,2,0,"Major Cities of Australia"
31003129206,1,6,1,0,"Major Cities of Australia"
31003129207,2,20,1,0,"Major Cities of Australia"
31003129208,3,22,2,0,"Major Cities of Australia"
31003129209,3,25,2,0,"Major Cities of Australia"
31003129210,3,22,2,0,"Major Cities of Australia"
31003129211,3,24,2,0,"Major Cities of Australia"
31003129212,1,3,1,0,"Major Cities of Australia"
31003129213,3,27,2,0,"Major Cities of Australia"
31003129214,2,12,1,0,"Major Cities of Australia"
31003129215,2,20,1,0,"Major Cities of Australia"
31003129216,3,26,2,0,"Major Cities of Australia"
31003129217,2,20,1,0,"Major Cities of Australia"
31003129218,5,42,3,0,"Major Cities of Australia"
31003129219,2,13,1,0,"Major Cities of Australia"
31003129220,2,20,1,0,"Major Cities of Australia"
31003129301,4,38,2,0,"Major Cities of Australia"
31003129302,8,74,4,0,"Major Cities of Australia"
31003129303,5,44,3,0,"Major Cities of Australia"
31003129304,8,77,4,0,"Major Cities of Australia"
31003129305,9,83,5,0,"Major Cities of Australia"
31003129306,9,84,5,0,"Major Cities of Australia"
31003129307,3,24,2,0,"Major Cities of Australia"
31003129308,2,16,1,0,"Major Cities of Australia"
31003129309,2,12,1,0,"Major Cities of Australia"
31003129310,2,15,1,0,"Major Cities of Australia"
31003129311,3,23,2,0,"Major Cities of Australia"
31003129312,3,21,2,0,"Major Cities of Australia"
31003129313,4,39,2,0,"Major Cities of Australia"
31003129314,4,36,2,0,"Major Cities of Australia"
31003129315,6,56,3,0,"Major Cities of Australia"
31003129316,9,86,5,0,"Major Cities of Australia"
31003129317,3,30,2,0,"Major Cities of Australia"
31003129318,5,46,3,0,"Major Cities of Australia"
31003129319,NA,NA,NA,0,"Major Cities of Australia"
31003129320,3,30,2,0,"Major Cities of Australia"
31003129321,2,16,1,0,"Major Cities of Australia"
31003129322,3,26,2,0,"Major Cities of Australia"
31003129323,2,20,1,0,"Major Cities of Australia"
31003129324,3,29,2,0,"Major Cities of Australia"
31003129325,4,37,2,0,"Major Cities of Australia"
31003129326,5,46,3,0,"Major Cities of Australia"
31003129327,5,42,3,0,"Major Cities of Australia"
31003129328,5,49,3,0,"Major Cities of Australia"
31003129329,4,40,2,0,"Major Cities of Australia"
31003129331,NA,NA,NA,0,"Major Cities of Australia"
31003129332,4,40,2,0,"Major Cities of Australia"
31003129333,2,20,1,0,"Major Cities of Australia"
31003129334,2,13,1,0,"Major Cities of Australia"
31003129335,2,20,1,0,"Major Cities of Australia"
31003129337,2,14,1,0,"Major Cities of Australia"
31003129338,2,20,1,0,"Major Cities of Australia"
31003129339,1,3,1,0,"Major Cities of Australia"
31003129340,3,28,2,0,"Major Cities of Australia"
31003129341,2,20,1,0,"Major Cities of Australia"
31003129401,4,40,2,0,"Major Cities of Australia"
31003129402,5,47,3,0,"Major Cities of Australia"
31003129403,4,40,2,0,"Major Cities of Australia"
31003129404,8,73,4,0,"Major Cities of Australia"
31003129405,6,56,3,0,"Major Cities of Australia"
31003129406,9,87,5,0,"Major Cities of Australia"
31003129407,10,93,5,0,"Major Cities of Australia"
31003129408,9,87,5,0,"Major Cities of Australia"
31003129501,1,2,1,0,"Major Cities of Australia"
31003129502,1,2,1,0,"Major Cities of Australia"
31003129503,NA,NA,NA,0,"Major Cities of Australia"
31003129504,1,5,1,0,"Major Cities of Australia"
31003129505,1,6,1,0,"Major Cities of Australia"
31003129506,1,1,1,0,"Major Cities of Australia"
31003129507,2,17,1,0,"Major Cities of Australia"
31003129508,2,15,1,0,"Major Cities of Australia"
31003129509,1,1,1,0,"Major Cities of Australia"
31003129510,NA,NA,NA,0,"Major Cities of Australia"
31004129601,9,88,5,0,"Major Cities of Australia"
31004129602,9,81,5,0,"Major Cities of Australia"
31004129605,10,97,5,0,"Major Cities of Australia"
31004129606,5,42,3,0,"Major Cities of Australia"
31004129607,5,50,3,0,"Major Cities of Australia"
31004129608,5,44,3,0,"Major Cities of Australia"
31004129609,6,54,3,0,"Major Cities of Australia"
31004129610,2,18,1,0,"Major Cities of Australia"
31004129611,1,3,1,0,"Major Cities of Australia"
31004129612,8,80,4,0,"Major Cities of Australia"
31004129613,8,75,4,0,"Major Cities of Australia"
31004129614,4,33,2,0,"Major Cities of Australia"
31004129615,3,22,2,0,"Major Cities of Australia"
31004129616,5,48,3,0,"Major Cities of Australia"
31004129617,3,30,2,0,"Major Cities of Australia"
31004129618,4,38,2,0,"Major Cities of Australia"
31004129619,9,87,5,0,"Major Cities of Australia"
31004129620,10,100,5,0,"Major Cities of Australia"
31004129621,10,100,5,0,"Major Cities of Australia"
31004129622,10,97,5,0,"Major Cities of Australia"
31004129623,10,93,5,0,"Major Cities of Australia"
31004129624,10,99,5,0,"Major Cities of Australia"
31004129701,1,4,1,0,"Major Cities of Australia"
31004129702,1,5,1,0,"Major Cities of Australia"
31004129703,1,5,1,0,"Major Cities of Australia"
31004129704,6,52,3,0,"Major Cities of Australia"
31004129705,5,46,3,0,"Major Cities of Australia"
31004129706,7,63,4,0,"Major Cities of Australia"
31004129707,6,55,3,0,"Major Cities of Australia"
31004129708,5,48,3,0,"Major Cities of Australia"
31004129709,4,32,2,0,"Major Cities of Australia"
31004129710,2,18,1,0,"Major Cities of Australia"
31004129711,2,19,1,0,"Major Cities of Australia"
31004129712,2,19,1,0,"Major Cities of Australia"
31004129713,5,50,3,0,"Major Cities of Australia"
31004129714,NA,NA,NA,0,"Major Cities of Australia"
31004129715,7,68,4,0,"Major Cities of Australia"
31004129716,7,64,4,0,"Major Cities of Australia"
31004129717,6,52,3,0,"Major Cities of Australia"
31004129718,4,36,2,0,"Major Cities of Australia"
31004129719,4,39,2,0,"Major Cities of Australia"
31004129720,6,53,3,0,"Major Cities of Australia"
31004129721,5,46,3,0,"Major Cities of Australia"
31004129722,4,34,2,0,"Major Cities of Australia"
31004129723,5,47,3,0,"Major Cities of Australia"
31004129724,7,66,4,0,"Major Cities of Australia"
31004129801,NA,NA,NA,0,"Major Cities of Australia"
31004129901,1,9,1,0,"Major Cities of Australia"
31004129902,2,15,1,0,"Major Cities of Australia"
31004129903,3,26,2,0,"Major Cities of Australia"
31004129904,2,13,1,0,"Major Cities of Australia"
31004129905,5,42,3,0,"Major Cities of Australia"
31004129906,3,28,2,0,"Major Cities of Australia"
31004129907,3,29,2,0,"Major Cities of Australia"
31004129908,4,32,2,0,"Major Cities of Australia"
31004129909,6,58,3,0,"Major Cities of Australia"
31004129910,7,63,4,0,"Major Cities of Australia"
31004129911,5,41,3,0,"Major Cities of Australia"
31004129912,7,64,4,0,"Major Cities of Australia"
31004129913,2,11,1,0,"Major Cities of Australia"
31004129915,4,32,2,0,"Major Cities of Australia"
31004129916,5,46,3,0,"Major Cities of Australia"
31004129917,NA,NA,NA,0,"Major Cities of Australia"
31004129918,NA,NA,NA,0,"Major Cities of Australia"
31004129919,NA,NA,NA,0,"Major Cities of Australia"
31004129920,NA,NA,NA,0,"Major Cities of Australia"
31004129921,1,5,1,0,"Major Cities of Australia"
31004129922,1,9,1,0,"Major Cities of Australia"
31004129923,1,9,1,0,"Major Cities of Australia"
31004129924,6,54,3,0,"Major Cities of Australia"
31004129925,3,28,2,0,"Major Cities of Australia"
31004129926,3,28,2,0,"Major Cities of Australia"
31004130001,3,22,2,0,"Major Cities of Australia"
31004130002,2,11,1,0,"Major Cities of Australia"
31004130003,1,4,1,0,"Major Cities of Australia"
31004130004,2,14,1,0,"Major Cities of Australia"
31004130005,3,22,2,0,"Major Cities of Australia"
31004130006,2,11,1,0,"Major Cities of Australia"
31004130007,2,17,1,0,"Major Cities of Australia"
31004130008,3,29,2,0,"Major Cities of Australia"
31004130009,4,33,2,0,"Major Cities of Australia"
31004130010,1,10,1,0,"Major Cities of Australia"
31004130011,1,1,1,0,"Major Cities of Australia"
31004130012,2,16,1,0,"Major Cities of Australia"
31004130013,4,34,2,0,"Major Cities of Australia"
31004130014,1,1,1,0,"Major Cities of Australia"
31004130015,1,1,1,0,"Major Cities of Australia"
31004130016,3,24,2,0,"Major Cities of Australia"
31004130017,2,12,1,0,"Major Cities of Australia"
31004130018,3,28,2,0,"Major Cities of Australia"
31004130020,1,2,1,0,"Major Cities of Australia"
31004130021,1,5,1,0,"Major Cities of Australia"
31004130022,1,9,1,0,"Major Cities of Australia"
31004130023,1,6,1,0,"Major Cities of Australia"
31004130101,NA,NA,NA,0,"Major Cities of Australia"
31004130201,2,13,1,0,"Major Cities of Australia"
31004130202,4,33,2,0,"Major Cities of Australia"
