"SA1_CODE11","seifa_decile","seifa_percentile","ra","ra_name"
31801146409,4,35,2,"Outer Regional Australia"
31801146410,1,8,2,"Outer Regional Australia"
31801146411,2,11,2,"Outer Regional Australia"
31801146412,5,45,2,"Outer Regional Australia"
31801146413,7,66,2,"Outer Regional Australia"
31801146414,5,41,2,"Outer Regional Australia"
31801146501,4,37,3,"Remote Australia"
31801146502,6,53,3,"Remote Australia"
31801146503,6,52,3,"Remote Australia"
31801146504,2,18,3,"Remote Australia"
31801146505,5,41,3,"Remote Australia"
31801146506,3,23,3,"Remote Australia"
31801146507,5,49,3,"Remote Australia"
31801146508,6,57,3,"Remote Australia"
31801146509,3,27,3,"Remote Australia"
31801146510,6,56,3,"Remote Australia"
31801146511,NA,NA,4,"Very Remote Australia"
31801146512,5,44,2,"Outer Regional Australia"
31801146513,8,74,2,"Outer Regional Australia"
31801146514,6,58,2,"Outer Regional Australia"
31801146515,5,42,2,"Outer Regional Australia"
31801146516,5,41,2,"Outer Regional Australia"
31801146517,6,56,3,"Remote Australia"
31801146518,8,73,2,"Outer Regional Australia"
31801146519,2,19,2,"Outer Regional Australia"
31801146520,3,22,2,"Outer Regional Australia"
31801146601,1,1,3,"Remote Australia"
31801146602,NA,NA,4,"Very Remote Australia"
31802146701,6,56,2,"Outer Regional Australia"
31802146702,1,8,2,"Outer Regional Australia"
31802146703,3,26,2,"Outer Regional Australia"
31802146704,2,18,2,"Outer Regional Australia"
31802146705,3,23,2,"Outer Regional Australia"
31802146706,5,50,2,"Outer Regional Australia"
31802146707,5,50,2,"Outer Regional Australia"
31802146708,5,41,2,"Outer Regional Australia"
31802146709,6,59,2,"Outer Regional Australia"
31802146710,7,62,2,"Outer Regional Australia"
31802146711,8,79,2,"Outer Regional Australia"
31802146712,5,48,2,"Outer Regional Australia"
31802146713,4,38,2,"Outer Regional Australia"
31802146801,7,69,2,"Outer Regional Australia"
31802146802,8,80,2,"Outer Regional Australia"
31802146803,NA,NA,2,"Outer Regional Australia"
31802146804,9,89,2,"Outer Regional Australia"
31802146805,8,76,2,"Outer Regional Australia"
31802146806,10,91,2,"Outer Regional Australia"
31802146807,9,86,2,"Outer Regional Australia"
31802146808,9,86,2,"Outer Regional Australia"
31802146809,10,99,2,"Outer Regional Australia"
31802146810,10,91,2,"Outer Regional Australia"
31802146811,NA,NA,2,"Outer Regional Australia"
31802146812,10,95,2,"Outer Regional Australia"
31802146813,6,51,2,"Outer Regional Australia"
31802146814,NA,NA,2,"Outer Regional Australia"
31802146815,9,85,2,"Outer Regional Australia"
31802146816,10,94,2,"Outer Regional Australia"
31802146817,9,90,2,"Outer Regional Australia"
31802146818,10,93,2,"Outer Regional Australia"
31802146819,10,94,2,"Outer Regional Australia"
31802146820,10,94,2,"Outer Regional Australia"
31802146821,10,100,2,"Outer Regional Australia"
31802146822,10,100,2,"Outer Regional Australia"
31802146823,10,100,2,"Outer Regional Australia"
31802146824,9,86,2,"Outer Regional Australia"
31802146825,9,81,2,"Outer Regional Australia"
31802146826,10,98,2,"Outer Regional Australia"
31802146827,10,91,2,"Outer Regional Australia"
31802146828,9,81,2,"Outer Regional Australia"
31802146901,7,70,2,"Outer Regional Australia"
31802146902,4,38,2,"Outer Regional Australia"
31802146903,8,77,2,"Outer Regional Australia"
31802146904,4,37,2,"Outer Regional Australia"
31802146905,5,45,2,"Outer Regional Australia"
31802146906,8,74,2,"Outer Regional Australia"
31802146907,9,87,2,"Outer Regional Australia"
31802146908,NA,NA,2,"Outer Regional Australia"
31802146909,10,93,2,"Outer Regional Australia"
31802147001,9,84,2,"Outer Regional Australia"
31802147002,9,82,2,"Outer Regional Australia"
31802147003,8,78,2,"Outer Regional Australia"
31802147004,8,79,2,"Outer Regional Australia"
31802147005,7,66,2,"Outer Regional Australia"
31802147005,7,66,2,"Outer Regional Australia"
31802147006,8,79,2,"Outer Regional Australia"
31802147006,8,79,2,"Outer Regional Australia"
31802147007,9,84,2,"Outer Regional Australia"
31802147008,8,71,2,"Outer Regional Australia"
31802147009,10,97,2,"Outer Regional Australia"
31802147010,10,96,2,"Outer Regional Australia"
31802147011,9,85,2,"Outer Regional Australia"
31802147101,1,4,2,"Outer Regional Australia"
31802147102,2,12,2,"Outer Regional Australia"
31802147103,1,5,2,"Outer Regional Australia"
31802147104,2,14,2,"Outer Regional Australia"
31802147105,4,31,2,"Outer Regional Australia"
31802147106,7,69,2,"Outer Regional Australia"
31802147107,3,29,2,"Outer Regional Australia"
31802147108,6,55,2,"Outer Regional Australia"
31802147109,6,56,2,"Outer Regional Australia"
31802147110,2,15,2,"Outer Regional Australia"
31802147111,7,61,2,"Outer Regional Australia"
31802147112,5,48,2,"Outer Regional Australia"
31802147113,4,39,2,"Outer Regional Australia"
31802147114,3,21,2,"Outer Regional Australia"
31802147115,10,98,2,"Outer Regional Australia"
31802147116,3,26,2,"Outer Regional Australia"
31802147117,6,52,2,"Outer Regional Australia"
31802147118,5,42,2,"Outer Regional Australia"
31802147119,10,98,2,"Outer Regional Australia"
31802147120,6,52,2,"Outer Regional Australia"
31802147121,3,21,2,"Outer Regional Australia"
31802147122,9,84,2,"Outer Regional Australia"
31802147123,4,35,2,"Outer Regional Australia"
31802147124,NA,NA,2,"Outer Regional Australia"
31802147125,6,55,2,"Outer Regional Australia"
31802147126,1,5,2,"Outer Regional Australia"
31802147127,5,41,2,"Outer Regional Australia"
31802147128,1,5,2,"Outer Regional Australia"
31802147129,4,39,2,"Outer Regional Australia"
31802147201,8,76,2,"Outer Regional Australia"
31802147202,4,31,2,"Outer Regional Australia"
31802147203,4,31,2,"Outer Regional Australia"
31802147204,3,26,2,"Outer Regional Australia"
31802147205,4,34,2,"Outer Regional Australia"
31802147206,4,39,2,"Outer Regional Australia"
31802147207,6,59,2,"Outer Regional Australia"
31802147208,10,91,2,"Outer Regional Australia"
31802147209,4,34,2,"Outer Regional Australia"
31802147210,2,17,2,"Outer Regional Australia"
31802147211,4,36,2,"Outer Regional Australia"
31802147212,7,65,2,"Outer Regional Australia"
31802147213,4,31,2,"Outer Regional Australia"
31802147214,3,23,2,"Outer Regional Australia"
31802147215,6,56,2,"Outer Regional Australia"
31802147216,4,33,2,"Outer Regional Australia"
31802147301,10,92,2,"Outer Regional Australia"
31802147302,10,95,2,"Outer Regional Australia"
31802147303,9,89,2,"Outer Regional Australia"
31802147304,8,75,2,"Outer Regional Australia"
31802147305,8,80,2,"Outer Regional Australia"
31802147306,5,49,2,"Outer Regional Australia"
31802147307,10,97,2,"Outer Regional Australia"
31802147308,9,82,2,"Outer Regional Australia"
31802147309,7,63,2,"Outer Regional Australia"
31802147310,7,66,2,"Outer Regional Australia"
31802147311,4,36,2,"Outer Regional Australia"
31802147312,7,69,2,"Outer Regional Australia"
31802147313,4,31,2,"Outer Regional Australia"
31802147314,7,69,2,"Outer Regional Australia"
31802147315,9,83,2,"Outer Regional Australia"
31802147316,9,87,2,"Outer Regional Australia"
31802147317,NA,NA,2,"Outer Regional Australia"
31802147318,4,40,2,"Outer Regional Australia"
31802147319,1,3,2,"Outer Regional Australia"
31802147320,5,45,2,"Outer Regional Australia"
31802147321,6,57,2,"Outer Regional Australia"
31802147322,8,71,2,"Outer Regional Australia"
31802147323,9,86,2,"Outer Regional Australia"
31802147324,9,82,2,"Outer Regional Australia"
31802147325,9,85,2,"Outer Regional Australia"
31802147326,5,45,2,"Outer Regional Australia"
31802147327,9,83,2,"Outer Regional Australia"
31802147328,3,21,2,"Outer Regional Australia"
31802147329,5,42,2,"Outer Regional Australia"
31802147330,9,87,2,"Outer Regional Australia"
31802147331,9,84,2,"Outer Regional Australia"
31802147401,4,32,2,"Outer Regional Australia"
31802147402,8,78,2,"Outer Regional Australia"
31802147403,9,89,2,"Outer Regional Australia"
31802147404,10,98,2,"Outer Regional Australia"
31802147405,9,83,2,"Outer Regional Australia"
31802147406,10,93,2,"Outer Regional Australia"
31802147407,9,81,2,"Outer Regional Australia"
31802147408,10,96,2,"Outer Regional Australia"
31802147409,10,94,2,"Outer Regional Australia"
31802147410,10,100,2,"Outer Regional Australia"
31802147411,NA,NA,2,"Outer Regional Australia"
31802147412,9,88,2,"Outer Regional Australia"
31802147413,NA,NA,2,"Outer Regional Australia"
31802147414,6,56,2,"Outer Regional Australia"
31802147415,10,95,2,"Outer Regional Australia"
31802147416,9,84,2,"Outer Regional Australia"
31802147417,NA,NA,2,"Outer Regional Australia"
31802147501,1,10,2,"Outer Regional Australia"
31802147501,1,10,2,"Outer Regional Australia"
31802147502,5,47,2,"Outer Regional Australia"
31802147503,6,56,2,"Outer Regional Australia"
31802147504,5,43,2,"Outer Regional Australia"
31802147505,3,23,2,"Outer Regional Australia"
31802147506,2,20,2,"Outer Regional Australia"
31802147507,5,49,2,"Outer Regional Australia"
31802147508,2,19,2,"Outer Regional Australia"
31802147508,2,19,2,"Outer Regional Australia"
31802147509,6,59,2,"Outer Regional Australia"
31802147510,7,61,2,"Outer Regional Australia"
31802147510,7,61,2,"Outer Regional Australia"
31802147511,2,18,2,"Outer Regional Australia"
31802147512,2,13,2,"Outer Regional Australia"
31802147513,1,4,2,"Outer Regional Australia"
31802147514,NA,NA,2,"Outer Regional Australia"
31802147515,1,1,2,"Outer Regional Australia"
31802147516,3,23,2,"Outer Regional Australia"
31802147517,3,24,2,"Outer Regional Australia"
31802147601,5,45,2,"Outer Regional Australia"
31802147602,1,9,2,"Outer Regional Australia"
31802147603,5,49,2,"Outer Regional Australia"
31802147604,3,21,2,"Outer Regional Australia"
31802147605,4,38,2,"Outer Regional Australia"
31802147606,5,50,2,"Outer Regional Australia"
31802147607,2,13,2,"Outer Regional Australia"
31802147608,4,34,2,"Outer Regional Australia"
31802147609,3,28,2,"Outer Regional Australia"
31802147610,2,16,2,"Outer Regional Australia"
31802147611,4,34,2,"Outer Regional Australia"
31802147612,1,1,2,"Outer Regional Australia"
31802147613,5,46,2,"Outer Regional Australia"
31802147614,4,37,2,"Outer Regional Australia"
31802147615,3,24,2,"Outer Regional Australia"
31802147616,4,38,2,"Outer Regional Australia"
31802147617,6,53,2,"Outer Regional Australia"
31802147618,5,45,2,"Outer Regional Australia"
31802147619,1,6,2,"Outer Regional Australia"
31802147620,5,46,2,"Outer Regional Australia"
31802147621,4,37,2,"Outer Regional Australia"
31802147701,4,34,2,"Outer Regional Australia"
31802147702,2,19,2,"Outer Regional Australia"
31802147703,5,46,2,"Outer Regional Australia"
31802147704,2,12,2,"Outer Regional Australia"
31802147705,4,33,2,"Outer Regional Australia"
31802147706,1,7,2,"Outer Regional Australia"
31802147707,5,44,2,"Outer Regional Australia"
31802147708,4,31,2,"Outer Regional Australia"
31802147709,1,6,2,"Outer Regional Australia"
31802147710,1,10,2,"Outer Regional Australia"
31802147711,4,40,2,"Outer Regional Australia"
31802147801,2,20,2,"Outer Regional Australia"
31802147802,7,63,2,"Outer Regional Australia"
31802147803,2,13,2,"Outer Regional Australia"
31802147804,6,52,2,"Outer Regional Australia"
31802147805,4,36,2,"Outer Regional Australia"
31802147806,3,28,2,"Outer Regional Australia"
31802147807,NA,NA,2,"Outer Regional Australia"
31802147808,3,25,2,"Outer Regional Australia"
31802147809,4,33,2,"Outer Regional Australia"
31802147810,6,57,2,"Outer Regional Australia"
31802147810,6,57,2,"Outer Regional Australia"
31802147811,3,27,2,"Outer Regional Australia"
31802147812,2,19,2,"Outer Regional Australia"
31802147813,4,34,2,"Outer Regional Australia"
31802147814,7,66,2,"Outer Regional Australia"
31802147815,3,29,2,"Outer Regional Australia"
31802147901,4,31,2,"Outer Regional Australia"
31802147902,4,38,2,"Outer Regional Australia"
31802147903,3,22,2,"Outer Regional Australia"
31802147904,1,10,2,"Outer Regional Australia"
31802147905,3,26,2,"Outer Regional Australia"
31802147906,9,86,2,"Outer Regional Australia"
31802147907,6,60,2,"Outer Regional Australia"
31802147908,5,47,2,"Outer Regional Australia"
31802147909,3,23,2,"Outer Regional Australia"
31802147910,2,13,2,"Outer Regional Australia"
31802147911,3,26,2,"Outer Regional Australia"
31802148001,1,10,2,"Outer Regional Australia"
31802148002,8,80,2,"Outer Regional Australia"
31802148003,6,56,2,"Outer Regional Australia"
31802148004,8,73,2,"Outer Regional Australia"
31802148005,7,64,2,"Outer Regional Australia"
31802148006,10,98,2,"Outer Regional Australia"
31802148007,4,40,2,"Outer Regional Australia"
31802148008,2,18,2,"Outer Regional Australia"
31802148009,4,35,2,"Outer Regional Australia"
31802148010,6,51,2,"Outer Regional Australia"
31802148011,4,35,2,"Outer Regional Australia"
31802148012,10,94,2,"Outer Regional Australia"
31802148013,1,8,2,"Outer Regional Australia"
31802148014,4,37,2,"Outer Regional Australia"
31802148015,4,34,2,"Outer Regional Australia"
31802148016,4,31,2,"Outer Regional Australia"
31802148017,2,20,2,"Outer Regional Australia"
31802148018,3,25,2,"Outer Regional Australia"
31802148019,8,73,2,"Outer Regional Australia"
31802148020,1,8,2,"Outer Regional Australia"
31802148021,3,28,2,"Outer Regional Australia"
31802148022,5,44,2,"Outer Regional Australia"
31802148023,2,19,2,"Outer Regional Australia"
31802148101,6,56,2,"Outer Regional Australia"
31802148102,5,44,2,"Outer Regional Australia"
31802148103,4,36,2,"Outer Regional Australia"
31802148104,4,31,2,"Outer Regional Australia"
31802148105,4,35,2,"Outer Regional Australia"
31802148106,5,42,2,"Outer Regional Australia"
31802148107,4,38,2,"Outer Regional Australia"
31802148108,5,44,2,"Outer Regional Australia"
31802148109,1,7,2,"Outer Regional Australia"
31802148110,3,28,2,"Outer Regional Australia"
31802148111,2,18,2,"Outer Regional Australia"
31802148112,3,29,2,"Outer Regional Australia"
31802148113,4,34,2,"Outer Regional Australia"
31802148114,4,37,2,"Outer Regional Australia"
31802148115,4,39,2,"Outer Regional Australia"
31802148116,2,17,2,"Outer Regional Australia"
31802148117,4,32,2,"Outer Regional Australia"
31802148118,5,46,2,"Outer Regional Australia"
31802148119,4,31,2,"Outer Regional Australia"
31802148120,2,16,2,"Outer Regional Australia"
31802148121,5,45,2,"Outer Regional Australia"
31802148122,1,1,2,"Outer Regional Australia"
31802148123,1,1,2,"Outer Regional Australia"
31802148124,2,17,2,"Outer Regional Australia"
31802148201,8,79,2,"Outer Regional Australia"
31802148202,9,84,2,"Outer Regional Australia"
31802148203,10,92,2,"Outer Regional Australia"
31802148204,10,96,2,"Outer Regional Australia"
31802148205,9,82,2,"Outer Regional Australia"
31802148206,8,73,2,"Outer Regional Australia"
31802148207,9,88,2,"Outer Regional Australia"
31802148208,8,74,2,"Outer Regional Australia"
31802148209,7,64,2,"Outer Regional Australia"
31802148210,9,88,2,"Outer Regional Australia"
31802148211,7,65,2,"Outer Regional Australia"
31802148212,4,32,2,"Outer Regional Australia"
31802148213,6,58,2,"Outer Regional Australia"
31802148214,5,46,2,"Outer Regional Australia"
31802148215,5,45,2,"Outer Regional Australia"
31802148216,5,48,2,"Outer Regional Australia"
31802148217,7,69,2,"Outer Regional Australia"
31802148218,8,72,2,"Outer Regional Australia"
31802148219,9,81,2,"Outer Regional Australia"
31802148220,7,66,2,"Outer Regional Australia"
31802148221,9,84,2,"Outer Regional Australia"
31802148222,6,56,2,"Outer Regional Australia"
31802148223,5,50,2,"Outer Regional Australia"
31802148224,6,56,2,"Outer Regional Australia"
31802148225,8,80,2,"Outer Regional Australia"
31802148226,7,68,2,"Outer Regional Australia"
31802148227,6,58,2,"Outer Regional Australia"
31802148228,8,79,2,"Outer Regional Australia"
31802148229,10,98,2,"Outer Regional Australia"
31802148230,NA,NA,2,"Outer Regional Australia"
31802148231,8,79,2,"Outer Regional Australia"
31802148232,7,70,2,"Outer Regional Australia"
31802148233,6,53,2,"Outer Regional Australia"
31802148234,9,86,2,"Outer Regional Australia"
31802148235,6,51,2,"Outer Regional Australia"
31802148236,7,66,2,"Outer Regional Australia"
31802148237,8,75,2,"Outer Regional Australia"
31802148238,9,81,2,"Outer Regional Australia"
31802148239,9,82,2,"Outer Regional Australia"
31802148240,9,89,2,"Outer Regional Australia"
31802148241,9,87,2,"Outer Regional Australia"
31802148242,8,75,2,"Outer Regional Australia"
31802148243,8,74,2,"Outer Regional Australia"
31802148244,7,64,2,"Outer Regional Australia"
31802148301,4,36,2,"Outer Regional Australia"
31802148302,2,19,2,"Outer Regional Australia"
31802148303,4,37,2,"Outer Regional Australia"
31802148304,2,16,2,"Outer Regional Australia"
31802148305,8,77,2,"Outer Regional Australia"
31802148306,3,28,2,"Outer Regional Australia"
31802148307,8,76,2,"Outer Regional Australia"
31802148308,4,31,2,"Outer Regional Australia"
31802148401,4,33,2,"Outer Regional Australia"
31802148402,7,61,2,"Outer Regional Australia"
31802148403,9,82,2,"Outer Regional Australia"
31802148404,3,29,2,"Outer Regional Australia"
31802148405,4,35,2,"Outer Regional Australia"
31802148406,3,28,2,"Outer Regional Australia"
31802148407,NA,NA,2,"Outer Regional Australia"
31802148408,4,40,2,"Outer Regional Australia"
31802148409,10,95,2,"Outer Regional Australia"
31802148410,10,91,2,"Outer Regional Australia"
31802148411,10,98,2,"Outer Regional Australia"
31802148412,9,89,2,"Outer Regional Australia"
